site,plot,date_observed,genus,species,id,observer,date_entered,data_entry,dist_from_collar,comments,dist_raw
East Woods,N115,7/2/2018,Acer,saccharum,1451,Koropp/ Butkiewicz,7/2/2018,Koropp,3.3,,3.3
East Woods,N115,7/19/2018,Acer,saccharum,1451,Zumwalde,7/20/2018,Zumwalde,4.9,,4.9
East Woods,N115,7/27/2018,Acer,saccharum,1451,Butkiewicz,7/27/2018,Zumwalde,4.7,,4.7
East Woods,N115,8/10/2018,Acer,saccharum,1451,Zumwalde,8/10/2018,Zumwalde,5.4,,5.4
East Woods,N115,8/31/2018,Acer,saccharum,1451,Zumwalde,8/31/2018,Zumwalde,6,,6
East Woods,N115,9/26/2018,Acer,saccharum,1451,JO,9/28/2018,Zumwalde,5.6,,5.6
East Woods,N115,10/17/2018,Acer,saccharum,1451,BZ,10/23/2018,Zumwalde,6.9,,6.9
East Woods,N115,10/31/2018,Acer,saccharum,1451,BZ,11/28/2018,Zumwalde,6.3,,6.3
East Woods,N115,3/27/2019,Acer,saccharum,1451,Zumwalde,3/27/2019,Zumwalde,6.45,,6.46
East Woods,N115,5/3/2019,Acer,saccharum,1451,Zumwalde,5/3/2019,Zumwalde,7.05,,7.07
East Woods,N115,7/17/2017,Tilia,americana,1452,Duckett,7/17/2017,Duckett,0,,0
East Woods,N115,7/24/2017,Tilia,americana,1452,Duckett,7/31/2017,Duckett,999,Mark was under collar. Made new mark,999
East Woods,N115,8/10/2017,Tilia,americana,1452,Duckett,8/10/2017,Duckett,999,Mark was under collar. Made new mark,999
East Woods,N115,8/25/2017,Tilia,americana,1452,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Tilia,americana,1452,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Tilia,americana,1452,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Tilia,americana,1452,Godlewski,6/22/2018,Godlewski,1.5,,1.5
East Woods,N115,5/15/2018,Tilia,americana,1452,Godlewski,6/22/2018,Godlewski,1.65,,1.6
East Woods,N115,5/31/2018,Tilia,americana,1452,Godlewski,6/22/2018,Godlewski,1.9,,1.9
East Woods,N115,6/14/2018,Tilia,americana,1452,Godlewski,6/22/2018,Godlewski,4.25,,4.3
East Woods,N115,7/2/2018,Tilia,americana,1452,Koropp/ Butkiewicz,7/2/2018,Koropp,8.2,,8.2
East Woods,N115,7/19/2018,Tilia,americana,1452,Zumwalde,7/20/2018,Zumwalde,11.2,,11.2
East Woods,N115,7/27/2018,Tilia,americana,1452,Butkiewicz,7/27/2018,Zumwalde,11.8,,11.8
East Woods,N115,8/10/2018,Tilia,americana,1452,Zumwalde,8/10/2018,Zumwalde,12.9,,12.9
East Woods,N115,8/31/2018,Tilia,americana,1452,Zumwalde,8/31/2018,Zumwalde,14.6,,14.6
East Woods,N115,9/26/2018,Tilia,americana,1452,JO,9/28/2018,Zumwalde,13.4,,13.4
East Woods,N115,10/17/2018,Tilia,americana,1452,BZ,10/23/2018,Zumwalde,14.9,,14.9
East Woods,N115,10/31/2018,Tilia,americana,1452,BZ,11/28/2018,Zumwalde,15.1,,15.1
East Woods,N115,3/27/2019,Tilia,americana,1452,Zumwalde,3/27/2019,Zumwalde,13.1,,13.08
East Woods,N115,5/3/2019,Tilia,americana,1452,Zumwalde,5/3/2019,Zumwalde,14.05,,14.07
East Woods,N115,7/17/2017,Ostrya,virginiana,1454,Duckett,7/17/2017,Duckett,0.35,,0.35
East Woods,N115,7/24/2017,Ostrya,virginiana,1454,Duckett,7/31/2017,Duckett,0.4,,0.4
East Woods,N115,8/10/2017,Ostrya,virginiana,1454,Duckett,8/10/2017,Duckett,0.45,,0.45
East Woods,N115,8/25/2017,Ostrya,virginiana,1454,Duckett,8/25/2017,Duckett,0.35,,0.35
East Woods,N115,9/6/2017,Ostrya,virginiana,1454,Duckett,9/8/2017,Duckett,0.5,,0.5
East Woods,N115,9/19/2017,Ostrya,virginiana,1454,Duckett,9/19/2017,Duckett,0.5,,0.5
East Woods,N115,5/3/2018,Ostrya,virginiana,1454,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Ostrya,virginiana,1454,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/31/2018,Ostrya,virginiana,1454,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,6/14/2018,Ostrya,virginiana,1454,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,7/2/2018,Ostrya,virginiana,1454,Koropp/ Butkiewicz,7/2/2018,Koropp,0,,0
East Woods,N115,7/19/2018,Ostrya,virginiana,1454,Zumwalde,7/20/2018,Zumwalde,0,,0
East Woods,N115,7/27/2018,Ostrya,virginiana,1454,Butkiewicz,7/27/2018,Zumwalde,0,,0
East Woods,N115,8/10/2018,Ostrya,virginiana,1454,Zumwalde,8/10/2018,Zumwalde,0,,0
East Woods,N115,8/31/2018,Ostrya,virginiana,1454,Zumwalde,8/31/2018,Zumwalde,0,,0
East Woods,N115,9/26/2018,Ostrya,virginiana,1454,JO,9/28/2018,Zumwalde,0,,0
East Woods,N115,10/17/2018,Ostrya,virginiana,1454,BZ,10/23/2018,Zumwalde,0,,0
East Woods,N115,10/31/2018,Ostrya,virginiana,1454,BZ,11/28/2018,Zumwalde,0,,0
East Woods,N115,3/27/2019,Ostrya,virginiana,1454,Zumwalde,3/27/2019,Zumwalde,0,,0
East Woods,N115,5/3/2019,Ostrya,virginiana,1454,Zumwalde,5/3/2019,Zumwalde,0,,0
East Woods,N115,7/17/2017,Ostrya,virginiana,1455,Duckett,7/17/2017,Duckett,0,,0
East Woods,N115,7/24/2017,Ostrya,virginiana,1455,Duckett,7/31/2017,Duckett,0,,0
East Woods,N115,8/10/2017,Ostrya,virginiana,1455,Duckett,8/10/2017,Duckett,0,,0
East Woods,N115,8/25/2017,Ostrya,virginiana,1455,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Ostrya,virginiana,1455,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Ostrya,virginiana,1455,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Ostrya,virginiana,1455,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Ostrya,virginiana,1455,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/31/2018,Ostrya,virginiana,1455,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,6/14/2018,Ostrya,virginiana,1455,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,7/2/2018,Ostrya,virginiana,1455,Koropp/ Butkiewicz,7/2/2018,Koropp,0,,0
East Woods,N115,7/19/2018,Ostrya,virginiana,1455,Zumwalde,7/20/2018,Zumwalde,0,,0
East Woods,N115,7/27/2018,Ostrya,virginiana,1455,Butkiewicz,7/27/2018,Zumwalde,0,,0
East Woods,N115,8/10/2018,Ostrya,virginiana,1455,Zumwalde,8/10/2018,Zumwalde,0,,0
East Woods,N115,8/31/2018,Ostrya,virginiana,1455,Zumwalde,8/31/2018,Zumwalde,0,,0
East Woods,N115,9/26/2018,Ostrya,virginiana,1455,JO,9/28/2018,Zumwalde,0,,0
East Woods,N115,10/17/2018,Ostrya,virginiana,1455,BZ,10/23/2018,Zumwalde,2,,2
East Woods,N115,10/31/2018,Ostrya,virginiana,1455,BZ,11/28/2018,Zumwalde,1.1,,1.1
East Woods,N115,3/27/2019,Ostrya,virginiana,1455,Zumwalde,3/27/2019,Zumwalde,1.5,,1.5
East Woods,N115,5/3/2019,Ostrya,virginiana,1455,Zumwalde,5/3/2019,Zumwalde,1.85,,1.84
East Woods,N115,7/17/2017,Tilia,americana,1456,Duckett,7/17/2017,Duckett,0,,0
East Woods,N115,7/24/2017,Tilia,americana,1456,Duckett,7/31/2017,Duckett,0,,0
East Woods,N115,8/10/2017,Tilia,americana,1456,Duckett,8/10/2017,Duckett,0,,0
East Woods,N115,8/25/2017,Tilia,americana,1456,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Tilia,americana,1456,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Tilia,americana,1456,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Tilia,americana,1456,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Tilia,americana,1456,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/31/2018,Tilia,americana,1456,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,6/14/2018,Tilia,americana,1456,Godlewski,6/22/2018,Godlewski,1.55,,1.6
East Woods,N115,7/2/2018,Tilia,americana,1456,Koropp/ Butkiewicz,7/2/2018,Koropp,3.2,,3.2
East Woods,N115,7/19/2018,Tilia,americana,1456,Zumwalde,7/20/2018,Zumwalde,3.7,,3.7
East Woods,N115,7/27/2018,Tilia,americana,1456,Butkiewicz,7/27/2018,Zumwalde,4,,4
East Woods,N115,8/10/2018,Tilia,americana,1456,Zumwalde,8/10/2018,Zumwalde,5,,5
East Woods,N115,8/31/2018,Tilia,americana,1456,Zumwalde,8/31/2018,Zumwalde,4.6,,4.6
East Woods,N115,9/26/2018,Tilia,americana,1456,JO,9/28/2018,Zumwalde,4.3,,4.3
East Woods,N115,10/17/2018,Tilia,americana,1456,BZ,10/23/2018,Zumwalde,5.3,,5.3
East Woods,N115,10/31/2018,Tilia,americana,1456,BZ,11/28/2018,Zumwalde,5.7,,5.7
East Woods,N115,3/27/2019,Tilia,americana,1456,Zumwalde,3/27/2019,Zumwalde,3.35,,3.36
East Woods,N115,5/3/2019,Tilia,americana,1456,Zumwalde,5/3/2019,Zumwalde,5.05,,5.03
East Woods,N115,7/17/2017,Ostrya,virginiana,1457,Duckett,7/17/2017,Duckett,999,Mark was under collar. Made new mark,999
East Woods,N115,7/24/2017,Ostrya,virginiana,1457,Duckett,7/31/2017,Duckett,0,,0
East Woods,N115,8/10/2017,Ostrya,virginiana,1457,Duckett,8/10/2017,Duckett,0,,0
East Woods,N115,8/25/2017,Ostrya,virginiana,1457,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Ostrya,virginiana,1457,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Ostrya,virginiana,1457,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Ostrya,virginiana,1457,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Ostrya,virginiana,1457,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/31/2018,Ostrya,virginiana,1457,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,6/14/2018,Ostrya,virginiana,1457,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,7/2/2018,Ostrya,virginiana,1457,Koropp/ Butkiewicz,7/2/2018,Koropp,0,,0
East Woods,N115,7/19/2018,Ostrya,virginiana,1457,Zumwalde,7/20/2018,Zumwalde,0,,0
East Woods,N115,7/27/2018,Ostrya,virginiana,1457,Butkiewicz,7/27/2018,Zumwalde,0,,0
East Woods,N115,8/10/2018,Ostrya,virginiana,1457,Zumwalde,8/10/2018,Zumwalde,0,,0
East Woods,N115,8/31/2018,Ostrya,virginiana,1457,Zumwalde,8/31/2018,Zumwalde,0,,0
East Woods,N115,9/26/2018,Ostrya,virginiana,1457,JO,9/28/2018,Zumwalde,0,,0
East Woods,N115,10/17/2018,Ostrya,virginiana,1457,BZ,10/23/2018,Zumwalde,1.1,,1.1
East Woods,N115,10/31/2018,Ostrya,virginiana,1457,BZ,11/28/2018,Zumwalde,1,,1
East Woods,N115,3/27/2019,Ostrya,virginiana,1457,Zumwalde,3/27/2019,Zumwalde,0,,0
East Woods,N115,5/3/2019,Ostrya,virginiana,1457,Zumwalde,5/3/2019,Zumwalde,0,,0
East Woods,N115,7/17/2017,Prunus,serotina,1460,Duckett,7/17/2017,Duckett,0,,0
East Woods,N115,7/24/2017,Prunus,serotina,1460,Duckett,7/31/2017,Duckett,0,,0
East Woods,N115,8/10/2017,Prunus,serotina,1460,Duckett,8/10/2017,Duckett,0,,0
East Woods,N115,8/25/2017,Prunus,serotina,1460,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Prunus,serotina,1460,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Prunus,serotina,1460,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Prunus,serotina,1460,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Prunus,serotina,1460,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/31/2018,Prunus,serotina,1460,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,6/14/2018,Prunus,serotina,1460,Godlewski,6/22/2018,Godlewski,1.95,,2
East Woods,N115,7/2/2018,Prunus,serotina,1460,Koropp/ Butkiewicz,7/2/2018,Koropp,3.7,,3.7
East Woods,N115,7/19/2018,Prunus,serotina,1460,Zumwalde,7/20/2018,Zumwalde,4.4,,4.4
East Woods,N115,7/27/2018,Prunus,serotina,1460,Butkiewicz,7/27/2018,Zumwalde,4.8,,4.8
East Woods,N115,8/10/2018,Prunus,serotina,1460,Zumwalde,8/10/2018,Zumwalde,5.8,,5.8
East Woods,N115,8/31/2018,Prunus,serotina,1460,Zumwalde,8/31/2018,Zumwalde,6.8,,6.8
East Woods,N115,9/26/2018,Prunus,serotina,1460,JO,9/28/2018,Zumwalde,6.6,,6.6
East Woods,N115,10/17/2018,Prunus,serotina,1460,BZ,10/23/2018,Zumwalde,9.2,,9.2
East Woods,N115,10/31/2018,Prunus,serotina,1460,BZ,11/28/2018,Zumwalde,8,,8
East Woods,N115,3/27/2019,Prunus,serotina,1460,Zumwalde,3/27/2019,Zumwalde,7.9,,7.9
East Woods,N115,5/3/2019,Prunus,serotina,1460,Zumwalde,5/3/2019,Zumwalde,7.5,,7.48
East Woods,N115,7/17/2017,Tilia,americana,1461,Duckett,7/17/2017,Duckett,0,,0
East Woods,N115,7/24/2017,Tilia,americana,1461,Duckett,7/31/2017,Duckett,999,Mark was under collar. Made new mark,999
East Woods,N115,8/10/2017,Tilia,americana,1461,Duckett,8/10/2017,Duckett,999,Mark was under collar. Made new mark,999
East Woods,N115,8/25/2017,Tilia,americana,1461,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Tilia,americana,1461,Duckett,9/8/2017,Duckett,999,Mark was under collar. Made new mark,999
East Woods,N115,9/19/2017,Tilia,americana,1461,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Tilia,americana,1461,Godlewski,6/22/2018,Godlewski,1.4,,1.4
East Woods,N115,5/15/2018,Tilia,americana,1461,Godlewski,6/22/2018,Godlewski,1.55,,1.6
East Woods,N115,5/31/2018,Tilia,americana,1461,Godlewski,6/22/2018,Godlewski,1.8,,1.8
East Woods,N115,6/14/2018,Tilia,americana,1461,Godlewski,6/22/2018,Godlewski,2.4,,2.4
East Woods,N115,7/2/2018,Tilia,americana,1461,Koropp/ Butkiewicz,7/2/2018,Koropp,5.9,,5.9
East Woods,N115,7/19/2018,Tilia,americana,1461,Zumwalde,7/20/2018,Zumwalde,7.2,,7.2
East Woods,N115,7/27/2018,Tilia,americana,1461,Butkiewicz,7/27/2018,Zumwalde,7.5,,7.5
East Woods,N115,8/10/2018,Tilia,americana,1461,Zumwalde,8/10/2018,Zumwalde,7.8,,7.8
East Woods,N115,8/31/2018,Tilia,americana,1461,Zumwalde,8/31/2018,Zumwalde,6.4,,6.4
East Woods,N115,9/26/2018,Tilia,americana,1461,JO,9/28/2018,Zumwalde,8.5,,8.5
East Woods,N115,10/17/2018,Tilia,americana,1461,BZ,10/23/2018,Zumwalde,9.5,,9.5
East Woods,N115,10/31/2018,Tilia,americana,1461,BZ,11/28/2018,Zumwalde,9.2,,9.2
East Woods,N115,3/27/2019,Tilia,americana,1461,Zumwalde,3/27/2019,Zumwalde,8.05,,8.04
East Woods,N115,5/3/2019,Tilia,americana,1461,Zumwalde,5/3/2019,Zumwalde,8.45,,8.47
East Woods,N115,7/17/2017,Tilia,americana,1462,Duckett,7/17/2017,Duckett,0,,0
East Woods,N115,7/24/2017,Tilia,americana,1462,Duckett,7/31/2017,Duckett,0,,0
East Woods,N115,8/10/2017,Tilia,americana,1462,Duckett,8/10/2017,Duckett,0,,0
East Woods,N115,8/25/2017,Tilia,americana,1462,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Tilia,americana,1462,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Tilia,americana,1462,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Tilia,americana,1462,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Tilia,americana,1462,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/31/2018,Tilia,americana,1462,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,6/14/2018,Tilia,americana,1462,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,7/2/2018,Tilia,americana,1462,Koropp/ Butkiewicz,7/2/2018,Koropp,0,,0
East Woods,N115,7/19/2018,Tilia,americana,1462,Zumwalde,7/20/2018,Zumwalde,0,,0
East Woods,N115,7/27/2018,Tilia,americana,1462,Butkiewicz,7/27/2018,Zumwalde,0.5,,0.5
East Woods,N115,8/10/2018,Tilia,americana,1462,Zumwalde,8/10/2018,Zumwalde,0,,0
East Woods,N115,8/31/2018,Tilia,americana,1462,Zumwalde,8/31/2018,Zumwalde,0,,0
East Woods,N115,9/26/2018,Tilia,americana,1462,JO,9/28/2018,Zumwalde,0,,0
East Woods,N115,10/17/2018,Tilia,americana,1462,BZ,10/23/2018,Zumwalde,0,,0
East Woods,N115,10/31/2018,Tilia,americana,1462,BZ,11/28/2018,Zumwalde,0.9,,0.9
East Woods,N115,3/27/2019,Tilia,americana,1462,Zumwalde,3/27/2019,Zumwalde,0,,0
East Woods,N115,5/3/2019,Tilia,americana,1462,Zumwalde,5/3/2019,Zumwalde,0,,0
East Woods,N115,7/17/2017,Ostrya,virginiana,1466,Duckett,7/17/2017,Duckett,0,,0
East Woods,N115,7/24/2017,Ostrya,virginiana,1466,Duckett,7/31/2017,Duckett,0,,0
East Woods,N115,8/10/2017,Ostrya,virginiana,1466,Duckett,8/10/2017,Duckett,0,,0
East Woods,N115,8/25/2017,Ostrya,virginiana,1466,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Ostrya,virginiana,1466,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Ostrya,virginiana,1466,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Ostrya,virginiana,1466,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Ostrya,virginiana,1466,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/31/2018,Ostrya,virginiana,1466,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,6/14/2018,Ostrya,virginiana,1466,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,7/2/2018,Ostrya,virginiana,1466,Koropp/ Butkiewicz,7/2/2018,Koropp,0,,0
East Woods,N115,7/19/2018,Ostrya,virginiana,1466,Zumwalde,7/20/2018,Zumwalde,0,,0
East Woods,N115,7/27/2018,Ostrya,virginiana,1466,Butkiewicz,7/27/2018,Zumwalde,0,,0
East Woods,N115,8/10/2018,Ostrya,virginiana,1466,Zumwalde,8/10/2018,Zumwalde,0,,0
East Woods,N115,8/31/2018,Ostrya,virginiana,1466,Zumwalde,8/31/2018,Zumwalde,0,,0
East Woods,N115,9/26/2018,Ostrya,virginiana,1466,JO,9/28/2018,Zumwalde,0,,0
East Woods,N115,10/17/2018,Ostrya,virginiana,1466,BZ,10/23/2018,Zumwalde,0,,0
East Woods,N115,10/31/2018,Ostrya,virginiana,1466,BZ,11/28/2018,Zumwalde,0,,0
East Woods,N115,3/27/2019,Ostrya,virginiana,1466,Zumwalde,3/27/2019,Zumwalde,0,,0
East Woods,N115,5/3/2019,Ostrya,virginiana,1466,Zumwalde,5/3/2019,Zumwalde,0,,0
East Woods,N115,7/17/2017,Quercus,rubra,1470,Duckett,7/17/2017,Duckett,1.7,,1.7
East Woods,N115,7/24/2017,Quercus,rubra,1470,Duckett,7/31/2017,Duckett,1.25,,1.25
East Woods,N115,8/10/2017,Quercus,rubra,1470,Duckett,8/10/2017,Duckett,1.6,,1.6
East Woods,N115,8/25/2017,Quercus,rubra,1470,Duckett,8/25/2017,Duckett,1.1,,1.1
East Woods,N115,9/6/2017,Quercus,rubra,1470,Duckett,9/8/2017,Duckett,1.4,,1.4
East Woods,N115,9/19/2017,Quercus,rubra,1470,Duckett,9/19/2017,Duckett,1.7,,1.7
East Woods,N115,5/3/2018,Quercus,rubra,1470,Godlewski,6/22/2018,Godlewski,1.5,,1.5
East Woods,N115,5/15/2018,Quercus,rubra,1470,Godlewski,6/22/2018,Godlewski,3.45,,3.5
East Woods,N115,5/31/2018,Quercus,rubra,1470,Godlewski,6/22/2018,Godlewski,5.25,,5.3
East Woods,N115,6/14/2018,Quercus,rubra,1470,Godlewski,6/22/2018,Godlewski,7.85,,7.8
East Woods,N115,7/2/2018,Quercus,rubra,1470,Koropp/ Butkiewicz,7/2/2018,Koropp,10.9,,10.9
East Woods,N115,7/19/2018,Quercus,rubra,1470,Zumwalde,7/20/2018,Zumwalde,13.9,,13.9
East Woods,N115,7/27/2018,Quercus,rubra,1470,Butkiewicz,7/27/2018,Zumwalde,14.9,,14.9
East Woods,N115,8/10/2018,Quercus,rubra,1470,Zumwalde,8/10/2018,Zumwalde,17.1,,17.1
East Woods,N115,8/31/2018,Quercus,rubra,1470,Zumwalde,8/31/2018,Zumwalde,18.8,,18.8
East Woods,N115,9/26/2018,Quercus,rubra,1470,JO,9/28/2018,Zumwalde,18.6,,18.6
East Woods,N115,10/17/2018,Quercus,rubra,1470,BZ,10/23/2018,Zumwalde,19.1,,19.1
East Woods,N115,10/31/2018,Quercus,rubra,1470,BZ,11/28/2018,Zumwalde,19.7,,19.7
East Woods,N115,3/27/2019,Quercus,rubra,1470,Zumwalde,3/27/2019,Zumwalde,18.95,,18.97
East Woods,N115,5/3/2019,Quercus,rubra,1470,Zumwalde,5/3/2019,Zumwalde,22.05,,22.06
East Woods,N115,7/17/2017,Ostrya,virginiana,1472,Duckett,7/17/2017,Duckett,999,Mark was under collar. Made new mark,999
East Woods,N115,7/24/2017,Ostrya,virginiana,1472,Duckett,7/31/2017,Duckett,0,,0
East Woods,N115,8/10/2017,Ostrya,virginiana,1472,Duckett,8/10/2017,Duckett,0,,0
East Woods,N115,8/25/2017,Ostrya,virginiana,1472,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Ostrya,virginiana,1472,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Ostrya,virginiana,1472,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Ostrya,virginiana,1472,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Ostrya,virginiana,1472,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/31/2018,Ostrya,virginiana,1472,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,6/14/2018,Ostrya,virginiana,1472,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,7/2/2018,Ostrya,virginiana,1472,Koropp/ Butkiewicz,7/2/2018,Koropp,0,,0
East Woods,N115,7/19/2018,Ostrya,virginiana,1472,Zumwalde,7/20/2018,Zumwalde,0,,0
East Woods,N115,7/27/2018,Ostrya,virginiana,1472,Butkiewicz,7/27/2018,Zumwalde,0,,0
East Woods,N115,8/10/2018,Ostrya,virginiana,1472,Zumwalde,8/10/2018,Zumwalde,0,,0
East Woods,N115,8/31/2018,Ostrya,virginiana,1472,Zumwalde,8/31/2018,Zumwalde,1,,1
East Woods,N115,9/26/2018,Ostrya,virginiana,1472,JO,9/28/2018,Zumwalde,2.2,,2.2
East Woods,N115,10/17/2018,Ostrya,virginiana,1472,BZ,10/23/2018,Zumwalde,3.6,,3.6
East Woods,N115,10/31/2018,Ostrya,virginiana,1472,BZ,11/28/2018,Zumwalde,4.5,,4.5
East Woods,N115,3/27/2019,Ostrya,virginiana,1472,Zumwalde,3/27/2019,Zumwalde,3.35,,3.37
East Woods,N115,5/3/2019,Ostrya,virginiana,1472,Zumwalde,5/3/2019,Zumwalde,4.7,,4.72
East Woods,N115,7/17/2017,Acer,saccharum,1474,Duckett,7/17/2017,Duckett,0,,0
East Woods,N115,7/24/2017,Acer,saccharum,1474,Duckett,7/31/2017,Duckett,0,,0
East Woods,N115,8/10/2017,Acer,saccharum,1474,Duckett,8/10/2017,Duckett,0,,0
East Woods,N115,8/25/2017,Acer,saccharum,1474,Duckett,8/25/2017,Duckett,0,,0
East Woods,N115,9/6/2017,Acer,saccharum,1474,Duckett,9/8/2017,Duckett,0,,0
East Woods,N115,9/19/2017,Acer,saccharum,1474,Duckett,9/19/2017,Duckett,0,,0
East Woods,N115,5/3/2018,Acer,saccharum,1474,Godlewski,6/22/2018,Godlewski,0,,0
East Woods,N115,5/15/2018,Acer,saccharum,1474,Godlewski,6/22/2018,Godlewski,0.7,,0.7
East Woods,N115,5/31/2018,Acer,saccharum,1474,Godlewski,6/22/2018,Godlewski,3.2,,3.2
East Woods,N115,6/14/2018,Acer,saccharum,1474,Godlewski,6/22/2018,Godlewski,5.8,,5.8
East Woods,N115,7/2/2018,Acer,saccharum,1474,Koropp/ Butkiewicz,7/2/2018,Koropp,9.6,,9.6
East Woods,N115,7/19/2018,Acer,saccharum,1474,Zumwalde,7/20/2018,Zumwalde,13.3,,13.3
